"SPECIES","GENEID","SCORE"
"yeast","855096",0.0555555555555556
"yeast","855143",0.0555555555555556
"yeast","855153",0.0555555555555556
"yeast","855174",0.0555555555555556
"yeast","855232",0.0555555555555556
"yeast","855293",0.0555555555555556
"yeast","855375",0.0555555555555556
"yeast","855414",0.0555555555555556
"yeast","855543",0.0555555555555556
"yeast","855592",0.0555555555555556
"yeast","855601",0.0555555555555556
"yeast","855701",0.0555555555555556
"yeast","855717",0.0555555555555556
"yeast","855767",0.0555555555555556
"yeast","855826",0.0555555555555556
"yeast","855960",0.0555555555555556
"yeast","856195",0.0555555555555556
"yeast","856388",0.0555555555555556
"yeast","856415",0.0555555555555556
"yeast","856579",0.0555555555555556
"yeast","856600",0.0555555555555556
"yeast","856662",0.0555555555555556
"yeast","856677",0.0555555555555556
"yeast","856693",0.0555555555555556
"yeast","856729",0.0555555555555556
"yeast","856767",0.0555555555555556
"yeast","856784",0.0555555555555556
"yeast","856805",0.0555555555555556
"yeast","852370",0.0545007032348804
"yeast","855224",0.0542328042328042
"yeast","854301",0.0538548752834467
"yeast","853064",0.053743961352657
"yeast","853281",0.0534188034188034
"yeast","854804",0.0529239766081871
"yeast","852343",0.0528673835125448
"yeast","853169",0.0528673835125448
"yeast","854557",0.0528673835125448
"yeast","851193",0.0524691358024691
"yeast","853465",0.0522222222222222
"yeast","850590",0.0519323671497585
"yeast","850636",0.0519323671497585
"yeast","853262",0.0519323671497585
"yeast","850825",0.0517676767676768
"yeast","852495",0.0517676767676768
"yeast","852487",0.0515873015873016
"yeast","852876",0.0512820512820513
"yeast","851087",0.0511695906432748
"yeast","851369",0.0511695906432748
"yeast","851636",0.0511695906432748
"yeast","852113",0.0511695906432748
"yeast","852284",0.0511695906432748
"yeast","855512",0.0511695906432748
"yeast","850951",0.0508739076154806
"yeast","850499",0.0506535947712418
"yeast","853705",0.0506535947712418
"yeast","854263",0.0506535947712418
"yeast","851052",0.05
"yeast","851152",0.05
"yeast","851620",0.05
"yeast","852639",0.05
"yeast","854068",0.05
"yeast","854673",0.05
"yeast","854902",0.05
"yeast","855628",0.05
"yeast","856015",0.05
"yeast","856250",0.05
"yeast","856492",0.05
"yeast","853196",0.0496031746031746
"yeast","853693",0.0494579945799458
"yeast","853615",0.0493827160493827
"yeast","850682",0.0491452991452992
"yeast","851427",0.0491452991452992
"yeast","852037",0.0491452991452992
"yeast","852111",0.0491452991452992
"yeast","852911",0.0491452991452992
"yeast","853692",0.0491452991452992
"yeast","856026",0.0491452991452992
"yeast","856070",0.0491452991452992
"yeast","856217",0.0491452991452992
"yeast","855355",0.0489766081871345
"yeast","854683",0.0488888888888889
"yeast","854948",0.0488888888888889
"yeast","853155",0.0488505747126437
"yeast","856589",0.0487987987987988
"yeast","851810",0.0486111111111111
"yeast","852191",0.0486111111111111
"yeast","853303",0.0486111111111111
"yeast","855881",0.0486111111111111
"yeast","854836",0.0485923929320156
"yeast","855245",0.0485274431057564
"yeast","851107",0.0484126984126984
"yeast","850882",0.047979797979798
"yeast","850994",0.047979797979798
"yeast","851037",0.047979797979798
"yeast","851229",0.047979797979798
"yeast","852185",0.047979797979798
"yeast","852319",0.047979797979798
"yeast","852923",0.047979797979798
"yeast","852976",0.047979797979798
"yeast","853051",0.047979797979798
"yeast","853610",0.047979797979798
"yeast","853809",0.047979797979798
"yeast","853969",0.047979797979798
"yeast","855612",0.047979797979798
"yeast","856352",0.047979797979798
"yeast","856687",0.047979797979798
"yeast","854637",0.047823596792669
"yeast","851944",0.0476939203354298
"yeast","853503",0.0476939203354298
"yeast","854173",0.047542735042735
"yeast","856044",0.0474910394265233
"yeast","851943",0.0473856209150327
"yeast","850843",0.0472222222222222
"yeast","851649",0.0472222222222222
"yeast","853916",0.0472222222222222
"yeast","855655",0.0472222222222222
"yeast","855972",0.0472222222222222
"yeast","856024",0.0472222222222222
"yeast","852250",0.0469348659003831
"yeast","853199",0.0469348659003831
"yeast","855836",0.0466269841269841
"yeast","856825",0.0465811965811966
"yeast","1466516",0.0462962962962963
"yeast","850695",0.0462962962962963
"yeast","851169",0.0462962962962963
"yeast","852313",0.0462962962962963
"yeast","852337",0.0462962962962963
"yeast","852406",0.0462962962962963
"yeast","852459",0.0462962962962963
"yeast","852625",0.0462962962962963
"yeast","853123",0.0462962962962963
"yeast","853674",0.0462962962962963
"yeast","855416",0.0462962962962963
"yeast","855654",0.0462962962962963
"yeast","855658",0.0462962962962963
"yeast","856149",0.0462962962962963
"yeast","856272",0.0462962962962963
"yeast","856487",0.0462962962962963
"yeast","856547",0.0462962962962963
"yeast","852825",0.0457516339869281
"yeast","851295",0.045668549905838
"yeast","851575",0.0455555555555556
"yeast","851363",0.0451388888888889
"yeast","852296",0.0451388888888889
"yeast","853348",0.0451388888888889
"yeast","853463",0.0451388888888889
"yeast","853682",0.0451388888888889
"yeast","853766",0.0451388888888889
"yeast","855012",0.0451388888888889
"yeast","851676",0.0448717948717949
"yeast","851069",0.0446859903381642
"yeast","851259",0.0446859903381642
"yeast","851548",0.0446859903381642
"yeast","852951",0.0446859903381642
"yeast","853967",0.0446859903381642
"yeast","856465",0.0446859903381642
"yeast","851539",0.0444444444444445
"yeast","855611",0.0442942942942943
"yeast","856494",0.0441919191919192
"yeast","853418",0.0441176470588235
"yeast","1466475",0.0436507936507936
"yeast","1466497",0.0436507936507936
"yeast","5142379",0.0436507936507936
"yeast","850864",0.0436507936507936
"yeast","851068",0.0436507936507936
"yeast","852730",0.0436507936507936
"zebrafish","100004395",0.0555555555555556
"zebrafish","100034574",0.0555555555555556
"zebrafish","100093704",0.0555555555555556
"zebrafish","100126807",0.0555555555555556
"zebrafish","100141481",0.0555555555555556
"zebrafish","100174951",0.0555555555555556
"zebrafish","100536515",0.0555555555555556
"zebrafish","103911624",0.0555555555555556
"zebrafish","246712",0.0555555555555556
"zebrafish","30324",0.0555555555555556
"zebrafish","337731",0.0555555555555556
"zebrafish","368214",0.0555555555555556
"zebrafish","368852",0.0555555555555556
"zebrafish","402805",0.0555555555555556
"zebrafish","402807",0.0555555555555556
"zebrafish","406307",0.0555555555555556
"zebrafish","415187",0.0555555555555556
"zebrafish","436759",0.0555555555555556
"zebrafish","436760",0.0555555555555556
"zebrafish","436856",0.0555555555555556
"zebrafish","447922",0.0555555555555556
"zebrafish","448856",0.0555555555555556
"zebrafish","571263",0.0555555555555556
"zebrafish","58028",0.0555555555555556
"zebrafish","58143",0.0555555555555556
"zebrafish","678563",0.0555555555555556
"zebrafish","751633",0.0555555555555556
"zebrafish","791105",0.0555555555555556
"zebrafish","796803",0.0555555555555556
"zebrafish","798787",0.0555555555555556
"zebrafish","445051",0.0531746031746032
"zebrafish","100884153",0.0519323671497585
"zebrafish","445282",0.0511695906432748
"zebrafish","336610",0.0506535947712418
"zebrafish","100301575",0.05
"zebrafish","678614",0.05
"zebrafish","100000175",0.0491452991452992
"zebrafish","100034415",0.0491452991452992
"zebrafish","100141361",0.0491452991452992
"zebrafish","373076",0.0491452991452992
"zebrafish","415228",0.0491452991452992
"zebrafish","558470",0.0491452991452992
"zebrafish","790917",0.0491452991452992
"zebrafish","798039",0.0491452991452992
"zebrafish","799807",0.0491452991452992
"zebrafish","100151129",0.0486111111111111
"zebrafish","100126134",0.047979797979798
"zebrafish","30328",0.047979797979798
"zebrafish","402948",0.047979797979798
"zebrafish","436681",0.047979797979798
"zebrafish","436854",0.047979797979798
"zebrafish","553177",0.047979797979798
"zebrafish","553315",0.047979797979798
"zebrafish","751684",0.047979797979798
"zebrafish","795575",0.047979797979798
"zebrafish","797707",0.047979797979798
"zebrafish","550522",0.0476190476190476
"zebrafish","30327",0.0469348659003831
"zebrafish","100124618",0.0462962962962963
"zebrafish","100334599",0.0462962962962963
"zebrafish","30597",0.0462962962962963
"zebrafish","336211",0.0462962962962963
"zebrafish","402901",0.0462962962962963
"zebrafish","406464",0.0462962962962963
"zebrafish","406714",0.0462962962962963
"zebrafish","415209",0.0462962962962963
"zebrafish","566558",0.0462962962962963
"zebrafish","567858",0.0462962962962963
"zebrafish","569000",0.0462962962962963
"zebrafish","572729",0.0462962962962963
"zebrafish","792062",0.0462962962962963
"zebrafish","100124615",0.0451388888888889
"zebrafish","556765",0.0451388888888889
"zebrafish","562301",0.0451388888888889
"zebrafish","797433",0.0451388888888889
"zebrafish","100884137",0.0446859903381642
"zebrafish","100884151",0.0446859903381642
"zebrafish","100884154",0.0446859903381642
"zebrafish","335396",0.0446859903381642
"zebrafish","492323",0.0446859903381642
"zebrafish","797351",0.0446859903381642
"zebrafish","335124",0.0444444444444445
"zebrafish","100884152",0.0443615257048093
"zebrafish","100000341",0.0436507936507936
"zebrafish","100000771",0.0436507936507936
"zebrafish","100007836",0.0436507936507936
"zebrafish","100148328",0.0436507936507936
"zebrafish","100331830",0.0436507936507936
"zebrafish","100331909",0.0436507936507936
"zebrafish","192321",0.0436507936507936
"zebrafish","324088",0.0436507936507936
"zebrafish","336391",0.0436507936507936
"zebrafish","336655",0.0436507936507936
"zebrafish","403048",0.0436507936507936
"zebrafish","405774",0.0436507936507936
"zebrafish","436611",0.0436507936507936
"zebrafish","436855",0.0436507936507936
"zebrafish","447871",0.0436507936507936
"zebrafish","449788",0.0436507936507936
"zebrafish","541432",0.0436507936507936
"zebrafish","553474",0.0436507936507936
"zebrafish","553609",0.0436507936507936
"zebrafish","554128",0.0436507936507936
"zebrafish","559662",0.0436507936507936
"zebrafish","562807",0.0436507936507936
"zebrafish","567959",0.0436507936507936
"zebrafish","568958",0.0436507936507936
"zebrafish","574001",0.0436507936507936
"zebrafish","793937",0.0436507936507936
"zebrafish","795020",0.0436507936507936
"zebrafish","798111",0.0436507936507936
"zebrafish","100003819",0.0429292929292929
"zebrafish","100000463",0.0423976608187134
"zebrafish","553945",0.0423976608187134
"zebrafish","567708",0.0423976608187134
"zebrafish","65223",0.0423976608187134
"zebrafish","794486",0.0423976608187134
"zebrafish","100142634",0.0421146953405018
"zebrafish","550250",0.0419896640826873
"zebrafish","100000256",0.0416666666666667
"zebrafish","100005931",0.0416666666666667
"zebrafish","100034599",0.0416666666666667
"zebrafish","100038780",0.0416666666666667
"zebrafish","100150721",0.0416666666666667
"zebrafish","321872",0.0416666666666667
"zebrafish","322126",0.0416666666666667
"zebrafish","335563",0.0416666666666667
"zebrafish","415191",0.0416666666666667
"zebrafish","415232",0.0416666666666667
"zebrafish","445029",0.0416666666666667
"zebrafish","493628",0.0416666666666667
"zebrafish","494055",0.0416666666666667
"zebrafish","550519",0.0416666666666667
"zebrafish","553710",0.0416666666666667
"zebrafish","559705",0.0416666666666667
"zebrafish","559830",0.0416666666666667
"zebrafish","790908",0.0416666666666667
"zebrafish","795554",0.0416666666666667
"zebrafish","798701",0.0416666666666667
"zebrafish","81541",0.0416666666666667
"zebrafish","246275",0.0414862914862915
"zebrafish","100126100",0.0408496732026144
"zebrafish","100147856",0.0408496732026144
"zebrafish","322226",0.0408496732026144
"zebrafish","436904",0.0408496732026144
"zebrafish","566620",0.0408496732026144
"zebrafish","767658",0.0408496732026144
"zebrafish","334274",0.0404953145917001
"zebrafish","100001239",0.0404040404040404
"zebrafish","450007",0.0404040404040404
"zebrafish","799038",0.0404040404040404
"zebrafish","170970",0.0401234567901235
"zebrafish","678539",0.0401234567901235
"zebrafish","100884138",0.0399305555555556
"zebrafish","677740",0.0396825396825397
"zebrafish","324197",0.0395299145299145
"zebrafish","101885652",0.0394179894179894
"zebrafish","100001550",0.0388888888888889
"zebrafish","100005083",0.0388888888888889
"zebrafish","100037351",0.0388888888888889
"zebrafish","100101462",0.0388888888888889
"zebrafish","100124595",0.0388888888888889
"zebrafish","100124601",0.0388888888888889
"zebrafish","100147989",0.0388888888888889
"zebrafish","100149345",0.0388888888888889
"zebrafish","100149635",0.0388888888888889
"zebrafish","100150158",0.0388888888888889
"zebrafish","100151312",0.0388888888888889
"zebrafish","100151410",0.0388888888888889
"zebrafish","100170809",0.0388888888888889
"zebrafish","100170830",0.0388888888888889
"zebrafish","100190888",0.0388888888888889
"zebrafish","100216485",0.0388888888888889
"zebrafish","100333194",0.0388888888888889
"zebrafish","100333981",0.0388888888888889
"zebrafish","103908919",0.0388888888888889
"zebrafish","170995",0.0388888888888889
"zebrafish","192328",0.0388888888888889
"zebrafish","30314",0.0388888888888889
"zebrafish","321502",0.0388888888888889
"zebrafish","336702",0.0388888888888889
"zebrafish","393346",0.0388888888888889
"zebrafish","393355",0.0388888888888889
"zebrafish","393780",0.0388888888888889
"zebrafish","394152",0.0388888888888889
"zebrafish","406367",0.0388888888888889
"zebrafish","436641",0.0388888888888889
"zebrafish","436767",0.0388888888888889
"zebrafish","436808",0.0388888888888889
"zebrafish","445238",0.0388888888888889
"zebrafish","445307",0.0388888888888889
"zebrafish","447884",0.0388888888888889
"zebrafish","492336",0.0388888888888889
"zebrafish","503586",0.0388888888888889
"zebrafish","503594",0.0388888888888889
"zebrafish","541521",0.0388888888888889
"zebrafish","550244",0.0388888888888889
"zebrafish","550408",0.0388888888888889
"zebrafish","553800",0.0388888888888889
"zebrafish","553966",0.0388888888888889
"zebrafish","554134",0.0388888888888889
"zebrafish","554157",0.0388888888888889
"zebrafish","558501",0.0388888888888889
"zebrafish","561329",0.0388888888888889
"zebrafish","561929",0.0388888888888889
"zebrafish","565962",0.0388888888888889
"zebrafish","566692",0.0388888888888889
"zebrafish","568997",0.0388888888888889
"zebrafish","58142",0.0388888888888889
"zebrafish","60646",0.0388888888888889
"zebrafish","60647",0.0388888888888889
"zebrafish","677756",0.0388888888888889
"zebrafish","678556",0.0388888888888889
"zebrafish","767659",0.0388888888888889
"zebrafish","767782",0.0388888888888889
"zebrafish","768140",0.0388888888888889
"zebrafish","793798",0.0388888888888889
"zebrafish","793804",0.0388888888888889
"zebrafish","795141",0.0388888888888889
"zebrafish","798811",0.0388888888888889
"zebrafish","799177",0.0388888888888889
"zebrafish","80360",0.0388888888888889
"zebrafish","799300",0.0384615384615385
"zebrafish","406775",0.0383141762452107
"zebrafish","724003",0.0381136950904393
"zebrafish","553371",0.0380116959064327
"zebrafish","560232",0.0380116959064327
"zebrafish","170986",0.0378787878787879
"zebrafish","101885212",0.0377652933832709
"zebrafish","100034647",0.0376984126984127
"zebrafish","445032",0.0376984126984127
"zebrafish","445236",0.0376984126984127
"zebrafish","562315",0.0376984126984127
"zebrafish","692298",0.0375816993464052
"zebrafish","100142646",0.0375375375375375
"zebrafish","100002635",0.03743961352657
"zebrafish","100093709",0.03743961352657
"zebrafish","100137123",0.03743961352657
"zebrafish","100535672",0.03743961352657
"zebrafish","105665605",0.03743961352657
"zebrafish","30722",0.03743961352657
"zebrafish","322453",0.03743961352657
"zebrafish","560927",0.03743961352657
"zebrafish","60649",0.03743961352657
"zebrafish","790942",0.03743961352657
"zebrafish","436594",0.0371939736346516
"zebrafish","100001364",0.037037037037037
"zebrafish","100149214",0.037037037037037
"zebrafish","100170839",0.037037037037037
"zebrafish","30763",0.037037037037037
